name;deviceVersion;applicationName;sysOid;dfield;description;virtualDeviceName;preDefined;defaultIconId;categoryId;link;seriesId;id;defaultTopoIconId
Cisco uBR7246;N/A;QuidviewLM;1.3.6.1.4.1.9.1.179;;Cisco UBR7246 - Universal Broadband Router;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30343', '@rel': 'self', '@op': 'GET'};811;30343;1113
Cisco FastHubBMMFX;N/A;QuidviewLM;1.3.6.1.4.1.9.1.178;;Cisco FastHub 316, Catalyst 116, or CiscoPro316 with Bridge Mgmt. Module FX;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30344', '@rel': 'self', '@op': 'GET'};754;30344;1113
Cisco FastHubBMMTX;N/A;QuidviewLM;1.3.6.1.4.1.9.1.177;;Cisco FastHub 316, Catalyst 116, or CiscoPro316 with Bridge Mgmt. Module TX;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30345', '@rel': 'self', '@op': 'GET'};754;30345;1113
Cisco MicroWebServer2;N/A;QuidviewLM;1.3.6.1.4.1.9.1.176;;Cisco Micro Web Server;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30346', '@rel': 'self', '@op': 'GET'};784;30346;1113
Cisco Catalyst 1912C;N/A;QuidviewLM;1.3.6.1.4.1.9.1.175;;Cisco Catalyst 1912C;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30347', '@rel': 'self', '@op': 'GET'};711;30347;1105
Cisco 12012;N/A;QuidviewRM;1.3.6.1.4.1.9.1.173;;Cisco 12012;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30348', '@rel': 'self', '@op': 'GET'};642;30348;1104
Cisco 1605;N/A;QuidviewRM;1.3.6.1.4.1.9.1.172;;Cisco 1605 Access Router;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30349', '@rel': 'self', '@op': 'GET'};648;30349;1104
Cisco 3104;N/A;QuidviewRM;1.3.6.1.4.1.9.1.35;;Cisco 3104 Remote Access Router;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30350', '@rel': 'self', '@op': 'GET'};658;30350;1104
Cisco 3640;N/A;QuidviewRM;1.3.6.1.4.1.9.1.110;;Cisco 3640 Multiservice Branch Office Router;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30351', '@rel': 'self', '@op': 'GET'};664;30351;1104
Cisco 2508;N/A;QuidviewRM;1.3.6.1.4.1.9.1.24;;Cisco 2508 Router/TR Hub;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30352', '@rel': 'self', '@op': 'GET'};654;30352;1104
Cisco WSX3011;N/A;QuidviewLM;1.3.6.1.4.1.9.1.112;;Cisco 3011 WAN Router module for Cisco Catalyst 3000 Series Switches;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30353', '@rel': 'self', '@op': 'GET'};754;30353;1113
Cisco 677;N/A;QuidviewRM;1.3.6.1.4.1.9.1.336;;Cisco 677 - Cisco 600 DSL CPE platform with ADSL, DMT issue 2, ethernet interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30354', '@rel': 'self', '@op': 'GET'};674;30354;1104
Cisco 677I;N/A;QuidviewRM;1.3.6.1.4.1.9.1.363;;Cisco 677i - Cisco 600 DSL CPE platform with ASDL, DMT issue 2 over ISDN, ethernet interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30355', '@rel': 'self', '@op': 'GET'};674;30355;1104
Cisco 802J;N/A;QuidviewRM;1.3.6.1.4.1.9.1.295;;Cisco 800 platform with 1 ethernet, 1 BRI S/T, and 1 Japanese BRI U;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30356', '@rel': 'self', '@op': 'GET'};690;30356;1104
Cisco uBR914;N/A;QuidviewLM;1.3.6.1.4.1.9.1.294;;Cisco uBR914 Cable Modem with removable WIC;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30357', '@rel': 'self', '@op': 'GET'};813;30357;1113
Cisco 678;N/A;QuidviewRM;1.3.6.1.4.1.9.1.337;;Cisco 678 - Cisco 600 DSL CPE platform with ADSL, CAP/DMT/G.Lite, ethernet interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30358', '@rel': 'self', '@op': 'GET'};674;30358;1104
Cisco 3662-AC-CO;N/A;QuidviewRM;1.3.6.1.4.1.9.1.342;;Cisco 3662 - 2 Fast Ethernet version of c3660 with a AC power supply for Telco;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30359', '@rel': 'self', '@op': 'GET'};663;30359;1104
Cisco 3661-AC;N/A;QuidviewRM;1.3.6.1.4.1.9.1.338;;Cisco 3661 - 1 Fast Ethernet version of c3660 with a AC power supply;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30360', '@rel': 'self', '@op': 'GET'};663;30360;1104
Cisco uBR7111;N/A;QuidviewLM;1.3.6.1.4.1.9.1.344;;Cisco UBR7111 - Low-end version of the Universal Broadband Router with 1 PA slot, 1 fixed RF line card (MC11C) and integrated upconvertor, designed for hotels, MDUs and smaller cable operators;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30361', '@rel': 'self', '@op': 'GET'};810;30361;1113
Cisco uBR912-S;N/A;QuidviewLM;1.3.6.1.4.1.9.1.293;;Cisco uBR912-S Cable Modem with Serial WIC;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30362', '@rel': 'self', '@op': 'GET'};813;30362;1113
Cisco uBR912-C;N/A;QuidviewLM;1.3.6.1.4.1.9.1.292;;Cisco uBR912-C Cable Modem with CSU/DSU WIC;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30363', '@rel': 'self', '@op': 'GET'};813;30363;1113
Cisco 7513-MX;N/A;QuidviewRM;1.3.6.1.4.1.9.1.291;;Cisco 7513mx chassis, Czbus capable, TDM (Time Division Multiplexing) backplane support, 13 slots;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30364', '@rel': 'self', '@op': 'GET'};684;30364;1104
Cisco 3661-DC;N/A;QuidviewRM;1.3.6.1.4.1.9.1.339;;Cisco 3661 - 1 Fast Ethernet version of c3660 with a DC power supply;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30365', '@rel': 'self', '@op': 'GET'};663;30365;1104
Cisco SOHO 77;N/A;QuidviewRM;1.3.6.1.4.1.9.1.353;;Cisco SOHO77 (Small Office Home Office) Secure Broadband ADSL Router, 1 Ethernet and 1 ADSL G.992.1 (G.DMT) and G.992.2 (G.Lite) Interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30366', '@rel': 'self', '@op': 'GET'};806;30366;1104
Cisco 3662-DC;N/A;QuidviewRM;1.3.6.1.4.1.9.1.341;;Cisco 3662 - 2 Fast Ethernet version of c3660 with a DC power supply;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30367', '@rel': 'self', '@op': 'GET'};663;30367;1104
Cisco 675E;N/A;QuidviewRM;1.3.6.1.4.1.9.1.334;;Cisco 675e - Cisco 600 DSL CPE platform with ADSL, CAP, ethernet interface, universal power supply;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30368', '@rel': 'self', '@op': 'GET'};674;30368;1104
Cisco 3662-DC-CO;N/A;QuidviewRM;1.3.6.1.4.1.9.1.343;;Cisco 3662 - 2 Fast Ethernet version of c3660 with a DC power supply for Telco;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30369', '@rel': 'self', '@op': 'GET'};663;30369;1104
Cisco 804J;N/A;QuidviewRM;1.3.6.1.4.1.9.1.296;;Cisco 800 platform with 1 ethernet, 2 POTS, 1 BRI/ST, and 1 Japanese BRI U;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30370', '@rel': 'self', '@op': 'GET'};690;30370;1104
Cisco 8110;N/A;QuidviewLM;1.3.6.1.4.1.9.1.349;;Cisco 8110 (ATM network termination device) with 3 Line Interface module slots;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30371', '@rel': 'self', '@op': 'GET'};692;30371;1105
Cisco 12010;N/A;QuidviewRM;1.3.6.1.4.1.9.1.348;;Cisco 12000 platform with 10 slots;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30372', '@rel': 'self', '@op': 'GET'};642;30372;1104
Cisco uBR7114E;N/A;QuidviewLM;1.3.6.1.4.1.9.1.347;;Cisco UBR7114E - Low-end version of the Universal Broadband Router with 1 PA slot, 1 fixed RF line card (MC14E) and integrated upconvertor, designed for hotels, MDUs and smaller cable operators;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30373', '@rel': 'self', '@op': 'GET'};810;30373;1113
Cisco 7507-MX;N/A;QuidviewRM;1.3.6.1.4.1.9.1.290;;Cisco 7507mx chassis, Czbus capable, TDM (Time Division Multiplexing) backplane support, 7 slots;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30374', '@rel': 'self', '@op': 'GET'};684;30374;1104
Cisco 7513Z;N/A;QuidviewRM;1.3.6.1.4.1.9.1.289;;Cisco 7513z chassis, Czbus capable, 13 slots;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30375', '@rel': 'self', '@op': 'GET'};684;30375;1104
Cisco 7507Z;N/A;QuidviewRM;1.3.6.1.4.1.9.1.288;;Cisco 7507z chassis, Czbus capable, 7 slots;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30376', '@rel': 'self', '@op': 'GET'};684;30376;1104
Cisco 674;N/A;QuidviewRM;1.3.6.1.4.1.9.1.364;;Cisco 674 symmetric high bit-rate digital subscriber line - Cisco 600 DSL CPE platform with G.SHDSL, ethernet interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30377', '@rel': 'self', '@op': 'GET'};674;30377;1104
Cisco DPA7630;N/A;QuidviewLM;1.3.6.1.4.1.9.1.365;;Cisco DPA7630 - The Cisco Digital PBX Adapter (DPA) enables the integration of Cisco Call Manager with Octel voice mail systems;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30378', '@rel': 'self', '@op': 'GET'};748;30378;1113
Cisco Catalyst 3524T-XL-EN;N/A;QuidviewLM;1.3.6.1.4.1.9.1.287;;Cisco Catalyst 3524 switch (WS-C3524T-XL-EN) with 24 10/100 ports and 2 GBIC gigabit ports.  Runs Enterprise edition software and provides telephony power to attached IP telephones;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30379', '@rel': 'self', '@op': 'GET'};726;30379;1105
Cisco MC3810-V3;N/A;QuidviewLM;1.3.6.1.4.1.9.1.286;;Cisco MC3810-V3, capable of data, voice and video.  Supports 2 additional ports than the Cisco MC3810-V, used for optional access cards.;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30380', '@rel': 'self', '@op': 'GET'};776;30380;1113
Cisco ManagementEngine 1100;N/A;QuidviewLM;1.3.6.1.4.1.9.1.285;;Cisco Management Engine 1100 for doing distributed SNMP polling;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30381', '@rel': 'self', '@op': 'GET'};775;30381;1113
Cisco 827;N/A;QuidviewRM;1.3.6.1.4.1.9.1.284;;Cisco 827 - 800 platform with 1 ethernet, 1 ADSL DMT issue 2;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30382', '@rel': 'self', '@op': 'GET'};690;30382;1104
Cisco Catalyst 6509;N/A;QuidviewLM;1.3.6.1.4.1.9.1.283;;Cisco Catalyst 6509 running Cisco IOS (Catalyst 6000 Plus with 9 slots);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30383', '@rel': 'self', '@op': 'GET'};739;30383;1105
Cisco Catalyst 6506;N/A;QuidviewLM;1.3.6.1.4.1.9.1.282;;Cisco Catalyst 6506 (Catalyst 6000 Plus with 6 slots);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30384', '@rel': 'self', '@op': 'GET'};739;30384;1105
Cisco Catalyst 3550-24;N/A;QuidviewLM;1.3.6.1.4.1.9.1.366;;Cisco Catalyst 3550 24 10/100 ports + 2 Gig uplinks fixed configuration Layer 2/Layer 3 Ethernet Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30385', '@rel': 'self', '@op': 'GET'};727;30385;1105
Cisco uBR7114;N/A;QuidviewLM;1.3.6.1.4.1.9.1.346;;Cisco UBR7114 - Low-end version of the Universal Broadband Router with 1 PA slot, 1 fixed RF line card (MC14C) and integrated upconvertor, designed for hotels, MDUs and smaller cable operators;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30386', '@rel': 'self', '@op': 'GET'};810;30386;1113
Cisco 3662-AC;N/A;QuidviewRM;1.3.6.1.4.1.9.1.340;;Cisco 3662 - 2 Fast Ethernet version of c3660 with a AC power supply;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30387', '@rel': 'self', '@op': 'GET'};663;30387;1104
Cisco Catalyst 3550-48;N/A;QuidviewLM;1.3.6.1.4.1.9.1.367;;Cisco Catalyst 3550 48 10/100 ports + 2 Gig uplinks fixed configuration Layer 2/Layer 3 Ethernet Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30388', '@rel': 'self', '@op': 'GET'};727;30388;1105
Cisco Catalyst 4908G-L3;N/A;QuidviewLM;1.3.6.1.4.1.9.1.298;;Catalyst 4908G-L3 (WS-C4908G-L3) Mid-range fixed configuration layer 3 switch with 6 GBIC based Gigabit Ethernet ports;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30389', '@rel': 'self', '@op': 'GET'};732;30389;1105
Cisco IAD2420;N/A;QuidviewRM;1.3.6.1.4.1.9.1.362;;Integrated Access Device 2420 (IAD2420) chassis with Analog (8/16) FXS ports with T1 or ADSL (Asymmetrical Digital Subscriber Line) Uplinks;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30390', '@rel': 'self', '@op': 'GET'};652;30390;1104
Cisco 676;N/A;QuidviewRM;1.3.6.1.4.1.9.1.335;;Cisco 676 - Cisco 600 DSL CPE platform with ADSL, DMT issue 1, ethernet interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30391', '@rel': 'self', '@op': 'GET'};674;30391;1104
Cisco uBR7111E;N/A;QuidviewLM;1.3.6.1.4.1.9.1.345;;Cisco UBR7111E - Low-end version of the Universal Broadband Router with 1 PA slot, 1 fixed RF line card (MC11E) and integrated upconvertor, designed for hotels, MDUs and smaller cable operators;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30392', '@rel': 'self', '@op': 'GET'};810;30392;1113
Cisco uBR905;N/A;QuidviewLM;1.3.6.1.4.1.9.1.351;;Cisco uBR905 Cable Modem with hardware accelerated IPSEC;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30393', '@rel': 'self', '@op': 'GET'};812;30393;1113
Cisco 675;N/A;QuidviewRM;1.3.6.1.4.1.9.1.333;;Cisco 675 - Cisco 600 DSL CPE platform with ADSL, CAP, ethernet interface, POTS connector;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30394', '@rel': 'self', '@op': 'GET'};674;30394;1104
Cisco 827H;N/A;QuidviewRM;1.3.6.1.4.1.9.1.446;;Cisco 800 platform with 4-port 10Base-T Ethernet, and 1 ADSL over POTS Interface, data only model;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30395', '@rel': 'self', '@op': 'GET'};691;30395;1104
Cisco BPXSes;N/A;QuidviewLM;1.3.6.1.4.1.9.1.242;;Cisco BPX (Broadband Packet eXchange) Service Expansion Slot controller;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30396', '@rel': 'self', '@op': 'GET'};707;30396;1113
Cisco 2650;N/A;QuidviewRM;1.3.6.1.4.1.9.1.319;;Cisco c2650 multiservice access router platform with 1 integrated fast ethernet interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30397', '@rel': 'self', '@op': 'GET'};655;30397;1104
Cisco Catalyst 4000 Gateway;N/A;QuidviewLM;1.3.6.1.4.1.9.1.318;;Cisco Catalyst 4000 Access Gateway line card supporting voice and WAN (Wide Area Network) interfaces as well as conferencing and transcoding services for operation with Cisco Call Manager;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30398', '@rel': 'self', '@op': 'GET'};732;30398;1105
Cisco uBR10012;N/A;QuidviewLM;1.3.6.1.4.1.9.1.317;;Cisco uBR10000 platform with 8 broadband slots and 4 WAN slots;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30399', '@rel': 'self', '@op': 'GET'};809;30399;1113
Cisco 826QuadV;N/A;QuidviewRM;1.3.6.1.4.1.9.1.321;;Cisco 826 QuadV - 800 platform with 1 ethernet, 1 ADSL over ISDN and 4 voice POTS FXS ports;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30400', '@rel': 'self', '@op': 'GET'};690;30400;1104
Cisco 826;N/A;QuidviewRM;1.3.6.1.4.1.9.1.322;;Cisco 826 - 800 platform with 1 ethernet, 1 ADSL over ISDN;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30401', '@rel': 'self', '@op': 'GET'};690;30401;1104
Cisco Catalyst 2950-12;N/A;QuidviewLM;1.3.6.1.4.1.9.1.323;;Cisco Catalyst c2950 switch  with 12 10/100BaseTX ports (WS-c2950-12);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30402', '@rel': 'self', '@op': 'GET'};718;30402;1105
Cisco 7150Dualt3;N/A;QuidviewRM;1.3.6.1.4.1.9.1.357;;Cisco 7150 Series chassis with 2 10/100 FE interfaces, 2 T3 interfaces;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30403', '@rel': 'self', '@op': 'GET'};677;30403;1104
Cisco Catalyst 2950-24;N/A;QuidviewLM;1.3.6.1.4.1.9.1.324;;Cisco Catalyst c2950 switch with 24 10/100 BaseTX ports (WS-c2950-24);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30404', '@rel': 'self', '@op': 'GET'};718;30404;1105
Cisco Catalyst 2950C-24;N/A;QuidviewLM;1.3.6.1.4.1.9.1.325;;Cisco Catalyst c2950 switch with 24 10/100 BaseTX ports and 2 100BASE-FX uplink ports (WS-c2950C-24);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30405', '@rel': 'self', '@op': 'GET'};718;30405;1105
Cisco 7150Octt1;N/A;QuidviewRM;1.3.6.1.4.1.9.1.356;;Cisco 7150 Series chassis with 8 integrated T1/E1 serial ports;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30406', '@rel': 'self', '@op': 'GET'};677;30406;1104
Cisco uBR925;N/A;QuidviewLM;1.3.6.1.4.1.9.1.316;;Cisco UBR925 Cable Modem/Router with VOIP and hardware accelerated IPSEC;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30407', '@rel': 'self', '@op': 'GET'};812;30407;1113
Cisco MGX8950;N/A;QuidviewLM;1.3.6.1.4.1.9.1.315;;Cisco MGX8950 - Multiservice Gigabit Switch(180Gb switch) with 32 half height slots;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30408', '@rel': 'self', '@op': 'GET'};783;30408;1105
Cisco 7750;N/A;QuidviewLM;1.3.6.1.4.1.9.1.314;;Cisco Integrated Communication System (ICS) 7750 Multiservice Route Processor;CThirdPartySnmpDevice;true;6;6;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30409', '@rel': 'self', '@op': 'GET'};748;30409;1112
Cisco AS5350;N/A;QuidviewLM;1.3.6.1.4.1.9.1.313;;Cisco AS 5350 - low end Access server platform;CThirdPartySnmpDevice;true;6;6;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30410', '@rel': 'self', '@op': 'GET'};700;30410;1112
Cisco Catalyst 4840G-L3;N/A;QuidviewLM;1.3.6.1.4.1.9.1.312;;Cisco Catalyst 4840G-L3 (WS-C4840G) Layer 3 Ethernet Switching System with Server Load Balancing;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30411', '@rel': 'self', '@op': 'GET'};732;30411;1105
Cisco 7150Dualfe;N/A;QuidviewRM;1.3.6.1.4.1.9.1.355;;Cisco 7150 Series chassis with 2 integrated 10/100 FE interfaces;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30412', '@rel': 'self', '@op': 'GET'};677;30412;1104
Cisco Catalyst 2950T-24;N/A;QuidviewLM;1.3.6.1.4.1.9.1.359;;Cisco Catalyst c2950 switch with 24 10/100BaseT ports and 2 10/100/1000BaseT ports;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30413', '@rel': 'self', '@op': 'GET'};718;30413;1105
Cisco SOHO 76;N/A;QuidviewRM;1.3.6.1.4.1.9.1.354;;Cisco SOHO76  (Small Office Home Office) Secure Broadband ADSL over ISDN Router, 1 Ethernet and 1 ADSL ETSI/ITU-T G.992.1 Annex B (G.DMT) Interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30414', '@rel': 'self', '@op': 'GET'};806;30414;1104
Cisco 626;N/A;QuidviewRM;1.3.6.1.4.1.9.1.329;;Cisco 626 - Cisco 600 DSL CPE pltaform with ADSL, DMT issue 1, 25M ATM interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30415', '@rel': 'self', '@op': 'GET'};674;30415;1104
Cisco 627;N/A;QuidviewRM;1.3.6.1.4.1.9.1.330;;Cisco 627 - Cisco 600 DSL CPE pltaform with ADSL, DMT issue 2, 25M ATM interface;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30416', '@rel': 'self', '@op': 'GET'};674;30416;1104
Cisco IGXSes;N/A;QuidviewLM;1.3.6.1.4.1.9.1.243;;Cisco IGX (Integrated Gigabit eXchange) Service Expansion Slot controller/feeder, used in IGX8410/IGX8420/IGX8430 switches.;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30417', '@rel': 'self', '@op': 'GET'};764;30417;1113
Cisco MGX8240;N/A;QuidviewLM;1.3.6.1.4.1.9.1.311;;Cisco MGX8240 - High Density Circuit Emulation Service Gateway for Private Line Service;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30418', '@rel': 'self', '@op': 'GET'};780;30418;1105
Cisco Catalyst 6509 SP;N/A;QuidviewLM;1.3.6.1.4.1.9.1.310;;Cisco Catalyst 6509 - 9-slot Constellation+ vertical slot chassis;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30419', '@rel': 'self', '@op': 'GET'};739;30419;1105
Cisco AS5850;N/A;QuidviewLM;1.3.6.1.4.1.9.1.308;;Cisco AS 5850 - High End Dial Access Server;CThirdPartySnmpDevice;true;6;6;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30420', '@rel': 'self', '@op': 'GET'};702;30420;1112
Cisco CVA124;N/A;QuidviewLM;1.3.6.1.4.1.9.1.307;;Cisco CVA124 Cable Voice Adapter (Residential Cable Modem with four Voice Ports);CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30421', '@rel': 'self', '@op': 'GET'};747;30421;1113
Cisco CVA122;N/A;QuidviewLM;1.3.6.1.4.1.9.1.306;;Cisco CVA122 Cable Voice Adapter (Residential Cable Modem with two Voice Ports);CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30422', '@rel': 'self', '@op': 'GET'};747;30422;1113
Cisco Pro2524;N/A;QuidviewRM;1.3.6.1.4.1.9.1.106;;Cisco Pro 2524 Modular router (same as CISCO2524-CH);CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30423', '@rel': 'self', '@op': 'GET'};654;30423;1104
Cisco MGX8230;N/A;QuidviewLM;1.3.6.1.4.1.9.1.304;;Cisco MGX8230 - Multi Service Switch with 16 half-height slots;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30424', '@rel': 'self', '@op': 'GET'};780;30424;1105
Cisco ICS7750SSP80;N/A;QuidviewLM;1.3.6.1.4.1.9.1.303;;Cisco ICS 7750 System Switch Processor 80 (Integrated Communications Systems);CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/30425', '@rel': 'self', '@op': 'GET'};761;30425;1113
